Player_ID,Name,DOB,Salary,Goals,Club_Name
2222,Maxim Leitsch,1998-05-18,,2,Mainz
2223,Lukas Daschner,1998-10-01,,2,Bochum
2224,Amos Pieper,1998-01-17,,3,Werder Bremen
2225,Lucas Boyé,1996-02-28,,37,Alaves
2226,Denis Zakaria,1996-11-20,,24,Monaco
2227,Toma Bašić,1996-11-25,,9,Lazio
2228,Jonathan Klinsmann,1997-04-08,,0,
2229,Robin Kehr,2000-02-22,,0,Greuther Furth
2230,Finn Becker,2000-06-08,,0,Hoffenheim
2231,Linton Maina,1999-06-23,,7,FC Koln
2232,Junior Sambia,1996-09-07,,5,Empoli
2233,Kevin Diks,1996-10-06,,4,M'gladbach
2234,Iñigo Vicente,1998-01-06,,0,Ath Bilbao
2235,Dani Martín,1998-07-08,,0,Betis
2236,Manu Morlanes,1999-01-12,,4,Mallorca
2237,Gianni Cassaro,1992-04-10,,0,Villarreal
2238,Kilian Senkbeil,1999-05-22,,0,Bayern Munich
2239,Ermedin Demirovic,1998-03-25,,54,Stuttgart
2240,Idrissa Touré,1998-04-29,,1,
2241,Marco Komenda,1996-11-26,,0,Holstein Kiel
2242,Ben White,1997-10-08,,6,Arsenal
2243,Philipp Treu,2000-12-03,,1,Freiburg
2244,Julius Schell,2000-01-10,,0,Schalke 04
2245,Nicolas Kühn,2000-01-01,,1,Como
2246,Altay Bayındır,1998-04-14,,0,Man United
2247,Mërgim Vojvoda,1995-02-01,,5,Como
2248,Christian Früchtl,2000-01-28,,0,Lecce
2249,Daniels Ontuzans,2000-03-07,,0,Bayern Munich
2250,Joe Lumley,1995-02-15,,0,Southampton
2251,Marc Roca,1996-11-26,,8,Betis
2252,Giuseppe Pezzella,1997-11-29,,1,Cremonese
2253,Florent Muslija,1998-07-06,,2,
2254,Toni Villa,1995-01-07,,5,Girona
2255,Sekou Gassama,1995-05-06,,0,Valladolid
2256,Julian Krahl,2000-01-22,,0,FC Koln
2257,Marius Liesegang,2000-01-07,,0,Mainz
2258,Tim Siersleben,2000-03-09,,0,Heidenheim
2259,Ovie Ejaria,1997-11-18,,0,
2260,Nathan Holland,1998-06-19,,0,West Ham
2261,Alex Král,1998-05-19,,0,Union Berlin
2262,Umar Sadiq,1997-02-02,,14,Valencia
2263,Connor Ronan,1998-03-06,,0,Wolves
2264,Francesco Gelli,1996-10-15,,0,Frosinone
2265,Théo Zidane,2002-05-18,,0,Real Madrid
2266,Esteban Burgos,1992-01-09,,4,Eibar
2267,Jairo Izquierdo,1993-10-22,,1,Cadiz
2268,Deyovaisio Zeefuik,1998-03-11,,1,Verona
2269,Konstantinos Tsimikas,1996-05-12,,0,Roma
2270,Mouhamadou Sarr,1997-01-05,,0,Cremonese
2271,Unai Núñez,1997-01-30,,3,Valencia
2272,Mikel Merino,1996-06-22,,28,Arsenal
2273,Álex Berenguer,1995-07-04,,40,Ath Bilbao
2274,Sebastiaan Bornauw,1999-03-22,,11,Leeds
2275,Hannes Delcroix,1999-02-28,,0,Burnley
2276,Senne Lynen,1999-02-19,,0,Werder Bremen
2277,Mile Svilar,1999-08-27,,0,Roma
2278,Jiri Letacek,1999-01-09,,0,Getafe
2279,Deniz Undav,1996-07-19,,48,Stuttgart
2280,Tyrell Malacia,1999-08-17,,0,Man United
2281,Aleksandar Radovanovic,1993-11-11,,0,Almeria
2282,Rico Henry,1997-07-08,,3,Brentford
2283,Tete Morente,1996-12-04,,12,
2284,Amath Ndiaye,1996-07-16,,6,Valladolid
2285,Iké Ugbo,1998-09-21,,7,Troyes
2286,Simone Edera,1997-01-09,,2,Torino
2287,Andrea Favilli,1997-05-17,,2,Genoa
2288,Alessio Castro-Montes,1997-05-17,,0,FC Koln
2289,Thibault De Smet,1998-06-05,,0,
2290,Gorka Guruzeta,1996-09-12,,33,Ath Bilbao
2291,Raúl Asencio,1998-05-20,,0,Genoa
2292,Josh Dasilva,1998-10-23,,4,Brentford
2293,Nathan Tella,1999-07-05,,8,Leverkusen
2294,Eddie Nketiah,1999-05-30,,24,Crystal Palace
2295,Reiss Nelson,1999-12-10,,12,Brentford
2296,Stephy Mavididi,1998-05-31,,30,Leicester
2297,Joe Willock,1999-08-20,,15,Newcastle
2298,Jorge Sáenz,1996-11-17,,1,Leganes
2299,Maduka Okoye,1999-08-28,,0,Udinese
2300,Abel Ruiz,2000-01-28,,4,Girona
2301,Abdelhamid Sabiri,1996-11-28,,9,Fiorentina
2302,Noussair Mazraoui,1997-11-14,,1,Man United
2303,Mamadou Doucouré,1998-05-21,,0,M'gladbach
2304,Ivan Prtajin,1996-05-14,,0,Union Berlin
2305,Leonardo Sernicola,1997-07-30,,2,Cremonese
2306,Jaime Seoane,1997-01-22,,1,Getafe
2307,Caoimhín Kelleher,1998-11-23,,0,Brentford
2308,Virgil Ghiță,1998-06-04,,0,
2309,Florinel Coman,1998-04-10,,1,Cagliari
2310,Alfie Jones,1997-10-07,,0,
2311,Harry Lewis,1997-12-20,,0,Southampton
2312,Kyle Walker-Peters,1997-04-13,,3,West Ham
2313,Federico Chiesa,1997-10-25,,49,Liverpool
2314,Franco Cervi,1994-05-26,,4,Celta
2315,Juan Miranda,2000-01-19,,6,Bologna
2316,Adrián Dela,1999-02-26,,2,Levante
2317,Fran García,1999-08-14,,5,Real Madrid
2318,Darío Ramos,1999-10-19,,0,Osasuna
2319,Álex Pozo,1999-02-22,,1,Almeria
2320,Sergio Lozano,1999-03-24,,0,Villarreal
2321,Iván Martín,1999-02-14,,9,Girona
2322,Oliver Burke,1997-04-07,,14,Union Berlin
2323,Gabriel Mutombo,1996-01-19,,0,Troyes
2324,Hamza Choudhury,1997-10-01,,1,Leicester
2325,William,1995-04-03,,3,Wolfsburg
2326,Diego Conde,1998-10-28,,0,Villarreal
2327,Yannik Keitel,2000-02-15,,1,Augsburg
2328,Axel Tuanzebe,1997-11-14,,1,Burnley
2329,Grady Diangana,1998-04-19,,2,
2330,Nathan Baxter,1998-11-08,,0,Chelsea
2331,Kévin N'Doram,1996-01-22,,0,Metz
2332,Yoann Etienne,1997-05-19,,0,Lorient
2333,Irvin Cardona,1997-08-08,,25,St Etienne
2334,Kylian Mbappé,1998-12-20,,245,Real Madrid
2335,Guido Rodríguez,1994-04-12,,6,Valencia
2336,Mattias Svanberg,1999-01-05,,20,Wolfsburg
2337,Enzo Ebosse,1999-03-11,,0,Torino
2338,Niklas Beste,1999-01-04,,9,Freiburg
2339,Nicolas Pépé,1995-05-29,,62,Villarreal
2340,Joni Montiel,1998-09-03,,0,Vallecano
2341,Cyle Larin,1995-04-17,,18,Southampton
2342,Artem Dovbyk,1997-06-21,,39,Roma
2343,Niccolò Zanellato,1998-06-24,,1,Crotone
2344,Erhan Masovic,1998-11-22,,5,Bochum
2345,Ben Woodburn,1999-10-15,,0,Liverpool
2346,Anton Stach,1998-11-15,,9,Leeds
2347,Kelvin Amian,1998-02-08,,3,Nantes
2348,Odsonne Édouard,1998-01-16,,29,Lens
2349,Christopher Nkunku,1997-11-14,,66,Milan
2350,Antonin Bobichon,1995-09-14,,9,Angers
2351,Rayan Raveloson,1997-01-16,,3,Auxerre
2352,Gaëtan Poussin,1999-01-13,,0,
2353,Thomas Basila,1999-04-30,,0,Nantes
2354,Aurélien Nguiamba,1999-01-18,,0,Spezia
2355,Malang Sarr,1999-01-23,,3,Lens
2356,Dan-Axel Zagadou,1999-06-03,,5,Stuttgart
2357,Yassine Benrahou,1999-01-24,,2,Nimes
2358,Michaël Cuisance,1999-08-16,,3,Sampdoria
2359,Boubakary Soumaré,1999-02-27,,1,Leicester
2360,Hicham Mahou,1999-07-02,,0,Nice
2361,Dayot Upamecano,1998-10-27,,9,Bayern Munich
2362,Tahith Chong,1999-12-04,,4,Luton
2363,Matthieu Udol,1996-03-20,,4,Lens
2364,Habib Diallo,1995-06-18,,57,Metz
2365,Gauthier Hein,1996-08-07,,9,Metz
2366,Álex Martín,1998-01-25,,0,Cadiz
2367,Luka Lochoshvili,1998-05-29,,1,
2368,Sebastian Walukiewicz,2000-04-05,,0,Sassuolo
2369,Nicolás Schiappacasse,1999-01-12,,0,Sassuolo
2370,Jens Odgaard,1999-03-31,,13,Bologna
2371,Rubén Vargas,1998-08-05,,25,Sevilla
2372,Ladislav Krejci,1999-04-20,,4,Wolves
2373,Mouctar Diakhaby,1996-12-19,,12,Valencia
2374,Trevoh Chalobah,1999-07-05,,9,Chelsea
2375,Nassim Boujellab,1999-06-20,,1,Schalke 04
2376,Tom Dele-Bashiru,1999-09-17,,0,Watford
2377,Japhet Tanganga,1999-03-31,,0,Tottenham
2378,Mason Mount,1999-01-10,,32,Man United
2379,Danel Sinani,1997-04-05,,6,St Pauli
2380,Radoslaw Majecki,1999-11-16,,0,Brest
2381,Kamil Grabara,1999-01-08,,0,Wolfsburg
2382,Luca Ranieri,1999-04-23,,5,Fiorentina
2383,Luca Pellegrini,1999-03-07,,1,Lazio
2384,Sean Longstaff,1997-10-30,,11,Leeds
2385,Ché Adams,1996-07-13,,34,Torino
2386,Christoph Klarer,2000-06-14,,2,Darmstadt
2387,Romano Schmid,2000-01-27,,12,Werder Bremen
2388,Noah Okafor,2000-05-24,,11,Leeds
2389,Nishan Burkart,2000-01-31,,0,Freiburg
2390,Dany Mota,1998-05-02,,14,Monza
2391,Clément Depres,1994-11-25,,4,Nimes
2392,Nordi Mukiele,1997-11-01,,10,
2393,Mehdi Léris,1998-05-23,,3,
2394,Niclas Thiede,1999-04-14,,0,Bochum
2395,Giovani Lo Celso,1996-04-09,,29,Betis
2396,Alexander Isak,1999-09-21,,89,Liverpool
2397,Fabian Nürnberger,1999-07-28,,1,Darmstadt
2398,Conor Chaplin,1997-02-16,,1,Ipswich
2399,Pervis Estupiñán,1998-01-21,,6,Milan
2400,Antonee Robinson,1997-08-08,,0,Fulham
2401,Diego González,1995-01-28,,3,
2402,Son,1994-03-30,,1,Levante
2403,Lucas Ahijado,1995-01-30,,0,
2404,Fabián Ruiz,1996-04-03,,30,Paris SG
2405,Ryan Johansson,2001-02-15,,0,Freiburg
2406,Mikel Oyarzabal,1997-04-21,,97,Sociedad
2407,Kalvin Phillips,1995-12-02,,1,Ipswich
2408,Darnell Furlong,1995-10-31,,1,West Brom
2409,Robin Le Normand,1996-11-11,,6,Ath Madrid
2410,Yoann Salmier,1992-11-21,,2,Le Havre
2411,Matheus Fernandes,1998-06-30,,0,Barcelona
2412,Federico Baschirotto,1996-09-20,,7,Cremonese
2413,Lucas Perri,1997-12-10,,0,Leeds
2414,Christopher Rocchia,1998-02-01,,0,Marseille
2415,Jeison Lucumí,1995-04-08,,0,
2416,Omar Alderete,1996-12-26,,5,
2417,Marcus Coco,1996-06-24,,11,Nantes
2418,Benjamin Pavard,1996-03-28,,10,Marseille
2419,Romain Del Castillo,1996-03-29,,30,Brest
2420,Gaëtan Perrin,1996-06-07,,15,Lille
2421,Titas Krapikas,1999-01-03,,0,Spezia
2422,Giulio Maggiore,1998-03-12,,9,Salernitana
2423,Robert Gumny,1998-06-04,,2,Augsburg
2424,Hiroki Ito,1999-05-12,,4,Bayern Munich
2425,Lucas Tousart,1997-04-29,,11,Brest
2426,Adnan Kanuric,2000-08-08,,0,Nott'm Forest
2427,Frédéric Guilbert,1994-12-24,,5,Nantes
2428,Frank Anguissa,1995-11-16,,15,Napoli
2429,Rodrigo Bentancur,1997-06-25,,11,Tottenham
2430,Junior Flemmings,1996-01-16,,0,Toulouse
2431,Tachi,1997-09-10,,0,Alaves
2432,Florian Sotoca,1990-10-25,,29,Lens
2433,M'Bala Nzola,1996-08-18,,38,Sassuolo
2434,Giorgio Altare,1998-08-09,,1,Venezia
2435,Pepín Machín,1996-08-14,,0,Monza
2436,Josete Miranda,1998-07-22,,0,Getafe
2437,Sergio Akieme,1997-12-16,,7,Reims
2438,Igor Zubeldia,1997-03-30,,3,Sociedad
2439,Arnaut Danjuma,1997-01-31,,21,Valencia
2440,Cristian Romero,1998-04-27,,16,Tottenham
2441,Suleiman Abdullahi,1996-12-10,,1,Union Berlin
2442,Daichi Kamada,1996-08-05,,22,Crystal Palace
2443,Alfonso Pedraza,1996-04-09,,14,Villarreal
2444,Gautier Larsonneur,1997-02-23,,0,St Etienne
2445,Faitout Maouassa,1998-07-06,,11,Granada
2446,Ibrahima Konaté,1999-05-25,,4,Liverpool
2447,Diogo Dalot,1999-03-18,,4,Man United
2448,Diogo Leite,1999-01-23,,1,Union Berlin
2449,Rúben Vinagre,1999-04-09,,0,Verona
2450,Florentino,1999-08-19,,0,Burnley
2451,Rafael Leão,1999-06-10,,72,Milan
2452,Alessandro Tripaldelli,1999-02-09,,0,Cagliari
2453,Dušan Vlahović,2000-01-28,,90,Juventus
2454,Rodri,1996-06-22,,27,Man City
2455,Alfon González,1999-05-04,,6,Villarreal
2456,Jayson Molumby,1999-08-06,,0,West Brom
2457,Mark Travers,1999-05-18,,0,Everton
2458,Declan Rice,1999-01-14,,21,Arsenal
2459,Dinko Horkas,1999-03-10,,0,Las Palmas
2460,Domagoj Bradarić,1999-12-10,,2,Verona
2461,Fernando Calero,1995-09-14,,2,Espanol
2462,Pablo Fornals,1996-02-22,,39,Betis
2463,Alessandro Plizzari,2000-03-12,,0,Milan
2464,Raoul Bellanova,2000-05-17,,2,Atalanta
2465,Davide Bettella,2000-04-07,,0,Monza
2466,Davide Merola,2000-03-27,,0,Empoli
2467,Simone Canestrelli,2000-09-11,,0,
2468,Gianluca Gaetano,2000-05-05,,10,Cagliari
2469,Cyril Ngonge,2000-05-26,,11,Espanol
2470,Chidozie Awaziem,1997-01-01,,2,Nantes
2471,Joseph Aidoo,1995-09-29,,3,Celta
2472,Ritsu Doan,1998-06-16,,31,Ein Frankfurt
2473,Mehdi Chahiri,1996-07-25,,2,Strasbourg
2474,Jean-Philippe Krasso,1997-07-17,,2,
2475,Dennis Jastrzembski,2000-02-20,,0,Hertha
2476,Kingsley Fobi,1998-09-20,,0,Granada
2477,Reda Boultam,1998-03-03,,0,Salernitana
2478,Teun Koopmeiners,1998-02-28,,29,Juventus
2479,Mitchel Bakker,2000-06-20,,8,Atalanta
2480,Jurgen Ekkelenkamp,2000-04-05,,9,Udinese
2481,Sven Botman,2000-01-12,,6,Newcastle
2482,Rafa Mir,1997-06-18,,39,
2483,Berke Özer,2000-05-25,,0,Lille
2484,Ozan Kabak,2000-03-25,,16,Hoffenheim
2485,David Mamutovic,2000-12-05,,0,Mainz
2486,Tymoteusz Puchacz,1999-01-23,,0,Holstein Kiel
2487,Nayef Aguerd,1996-03-30,,13,Marseille
2488,Isi Palazón,1994-12-27,,22,Vallecano
2489,Gabriel Gudmundsson,1999-04-29,,4,Leeds
2490,Arthur Melo,1996-08-12,,6,Girona
2491,Josip Juranovic,1995-08-16,,2,Union Berlin
2492,Pedro Díaz,1998-06-05,,3,Vallecano
2493,Giacomo Vrioni,1998-10-15,,0,Juventus
2494,Gabriel Jesus,1997-04-03,,78,Arsenal
2495,Luca Mack,2000-05-25,,0,Stuttgart
2496,Samuel Pérez,1997-04-26,,0,Valladolid
2497,Nik Tzanev,1996-12-23,,0,
2498,Flavio Bianchi,2000-01-24,,0,Genoa
2499,Pietro Pellegri,2001-03-17,,12,Torino
2500,Moise Kean,2000-02-28,,64,Fiorentina
2501,Andrea Adorante,2000-02-05,,0,Parma
2502,Ibrahima Wadji,1995-05-05,,0,St Etienne
2503,Jordan Teze,1999-09-30,,1,Monaco
2504,Bernardo,1995-05-14,,2,Hoffenheim
2505,Adama Traoré,1995-06-05,,0,Metz
2506,Gabriel Osho,1998-08-14,,3,Auxerre
2507,Bevic Moussiti-Oko,1995-01-28,,1,Ajaccio
2508,José Manuel Arnáiz,1995-04-15,,4,Osasuna
2509,Cédric Kipré,1996-12-09,,0,Reims
2510,Falaye Sacko,1995-05-01,,1,Montpellier
2511,Dan Ndoye,2000-10-25,,11,Nott'm Forest
2512,Patson Daka,1998-10-09,,10,Leicester
2513,Pontus Dahlberg,1999-01-21,,0,Watford
2514,Giuseppe Cuomo,1998-02-02,,0,Crotone
2515,Ablie Jallow,1998-11-14,,3,Metz
2516,Sergio Gómez,2000-09-04,,2,Sociedad
2517,Pau Martínez,2000-11-10,,0,Osasuna
2518,Jailson,1995-09-07,,0,Celta
2519,Leo Østigård,1999-11-28,,7,Genoa
2520,Luís Maximiano,1999-01-05,,0,Almeria
2521,Thierry Correia,1999-03-09,,1,Valencia
2522,Riccardo Orsolini,1997-01-24,,72,Bologna
2523,Torben Müsel,1999-07-25,,0,M'gladbach
2524,Loïs Openda,2000-02-16,,55,Juventus
2525,Arthur Theate,2000-05-25,,9,Ein Frankfurt
2526,Federico Valverde,1998-07-22,,23,Real Madrid
2527,Maximiliano Caufriez,1997-02-16,,1,Valencia
2528,Ferdi Kadıoğlu,1999-10-07,,1,Brighton
2529,Sasa Kalajdzic,1997-07-07,,24,Wolves
2530,Joakim Maehle,1997-05-20,,9,Wolfsburg
2531,Rasmus Kristensen,1997-07-11,,11,Ein Frankfurt
2532,Joël Piroe,1999-08-02,,0,Leeds
2533,Andreas Hanche-Olsen,1997-01-17,,3,Mainz
2534,Michele Cerofolini,1999-01-04,,0,Frosinone
2535,Julian Ryerson,1997-11-17,,9,Dortmund
2536,Timothy Weah,2000-02-22,,14,Marseille
2537,Arijanet Murić,1998-11-07,,0,Sassuolo
2538,Stanley Nsoki,1999-04-09,,2,Union Berlin
2539,Evan Ndicka,1999-08-20,,13,Roma
2540,Gabriel Brazão,2000-10-05,,0,Inter
2541,Marash Kumbulla,2000-02-08,,5,Mallorca
2542,Francisco Sierralta,1997-05-06,,1,Auxerre
2543,Kevin Spadanuda,1997-01-16,,0,Ajaccio
2544,Carlens Arcus,1996-06-28,,0,Angers
2545,Nathaniel Phillips,1997-03-21,,1,Liverpool
2546,Dimitry Bertaud,1998-06-06,,0,Montpellier
2547,Jaka Bijol,1999-02-05,,5,Leeds
2548,Wesley Gasolina,2000-03-13,,0,Juventus
2549,Vinicius Junior,2000-07-12,,66,Real Madrid
2550,Carlos Soler,1997-01-02,,30,Sociedad
2551,Ibrahima Sissoko,1997-10-27,,7,Nantes
2552,Florian Ayé,1997-01-19,,2,Auxerre
2553,Nicholas Pierini,1998-08-06,,0,Venezia
2554,Petko Hristov,1999-03-01,,1,Spezia
2555,Lucas Martínez Quarta,1996-05-10,,9,Fiorentina
2556,Giuseppe Borello,1999-04-28,,0,Crotone
2557,Jacopo Segre,1997-02-17,,0,Torino
2558,Vincent Marchetti,1997-07-04,,2,
2559,Junior Firpo,1996-08-22,,8,Betis
2560,Mateusz Praszelik,2000-09-26,,0,Verona
2561,Kristijan Jakic,1997-05-14,,5,Augsburg
2562,André Almeida,2000-05-30,,4,Valencia
2563,Joel Asoro,1999-04-27,,2,Metz
2564,Manuel De Luca,1998-07-17,,0,Sampdoria
2565,Vakoun Bayo,1997-01-10,,0,Udinese
2566,Ismaël Diallo,1997-01-29,,0,Ajaccio
2567,Ibrahim Sangaré,1997-12-02,,2,Nott'm Forest
2568,Mathías Olivera,1997-10-31,,5,Napoli
2569,Njegos Petrovic,1999-07-18,,0,Granada
2570,Charlie Goode,1995-08-03,,0,Brentford
2571,Michael Folorunsho,1998-02-07,,7,Cagliari
2572,Selim Amallah,1996-11-15,,5,Valladolid
2573,Jakub Piotrowski,1997-10-04,,1,Udinese
2574,Pierre Lees-Melou,1993-05-25,,36,
2575,Moatasem Al-Musrati,1996-04-06,,1,Verona
2576,Arnór Sigurdsson,1999-05-15,,0,Venezia
2577,Martijn Kaars,1999-03-05,,3,St Pauli
2578,Aitor Ruibal,1996-03-22,,9,Betis
2579,David Schnegg,1998-09-29,,0,Venezia
2580,Yangel Herrera,1998-01-07,,17,Sociedad
2581,Richarlison,1997-05-10,,73,Tottenham
2582,Lino Tempelmann,1999-02-02,,0,Freiburg
2583,Joris Gnagnon,1997-01-13,,3,Sevilla
2584,Cheick Traoré,1995-03-31,,0,Lens
2585,Marius Marin,1998-08-30,,0,
2586,Jokin Ezkieta,1996-08-17,,0,Ath Bilbao
2587,Sergio Camus,1997-04-19,,0,Ath Madrid
2588,Lyanco,1997-02-01,,2,Southampton
2589,Arthur Desmas,1994-04-07,,0,Le Havre
2590,Julian Rieckmann,2000-08-01,,0,Werder Bremen
2591,Igor Julio,1998-02-07,,0,Brighton
2592,Maximilian Zaiser,1999-03-08,,0,Bayern Munich
2593,Santi Comesaña,1996-10-05,,14,Villarreal
2594,Egil Selvik,1997-07-30,,0,Watford
2595,Joel Mumbongo,1999-01-09,,0,Burnley
2596,Emmanuel Sabbi,1997-12-24,,5,Le Havre
2597,Benjamin Leneis,1999-03-08,,0,Augsburg
2598,Josué Mbila,1999-08-21,,0,Augsburg
2599,David Deger,2000-02-13,,0,Augsburg
2600,Wesley Moraes,1996-11-24,,5,Aston Villa
2601,Arvid Brorsson,1999-05-08,,0,Monza
2602,Ilia Gruev,2000-05-06,,0,Leeds
2603,Alexis Saelemaekers,1999-06-27,,19,Milan
2604,Mike Tresor,1999-05-28,,0,Burnley
2605,Albert Sambi Lokonga,1999-10-22,,5,
2606,Cédric Zesiger,1998-06-24,,0,Augsburg
2607,Mace Goodridge,1999-09-13,,0,Burnley
2608,Przemyslaw Placheta,1998-03-23,,0,Norwich
2609,Luca Kilian,1999-09-01,,2,FC Koln
2610,Alexis Claude-Maurice,1998-06-06,,23,Augsburg
2611,Tobias Raschl,2000-02-21,,0,Greuther Furth
2612,Fabien Centonze,1996-01-16,,8,Nantes
2613,Gabriel Suazo,1997-08-09,,0,Sevilla
2614,Alberto Dossena,1998-10-13,,2,Cagliari
2615,Ryan Nolan,1999-02-17,,0,Getafe
2616,George Edmundson,1997-08-15,,0,Ipswich
2617,Axel Disasi,1998-03-11,,11,West Ham
2618,Julien Laporte,1993-11-04,,2,Lorient
2619,Alessandro Buongiorno,1999-06-06,,5,Napoli
2620,Riccardo Sottil,1999-06-03,,9,Lecce
2621,Lassana Coulibaly,1996-04-10,,10,Lecce
2622,Fabrizio Caligara,2000-04-12,,0,Cagliari
2623,Matheo Raab,1998-12-18,,0,Union Berlin
2624,Gianluca Frabotta,1999-06-24,,0,Lecce
2625,Danilho Doekhi,1998-06-30,,12,Union Berlin
2626,Lovro Majer,1998-01-17,,17,Wolfsburg
2627,Rober Pier,1995-02-16,,2,Levante
2628,Szymon Żurkowski,1997-09-25,,10,Empoli
2629,Sam Field,1998-05-08,,1,West Brom
2630,Leon Bailey,1997-08-09,,44,Aston Villa
2631,Luca Schuler,1999-03-22,,0,Schalke 04
2632,Benjamin Goller,1999-01-01,,0,Werder Bremen
2633,Stefan Drljaca,1999-04-20,,0,Stuttgart
2634,Stanko Juric,1996-08-16,,0,Valladolid
2635,Fraser Hornby,1999-09-13,,0,Darmstadt
2636,Yoane Wissa,1996-09-03,,56,Newcastle
2637,Nico Schlotterbeck,1999-12-01,,15,Dortmund
2638,Sayfallah Ltaief,2000-04-22,,0,Greuther Furth
2639,Óscar Estupiñán,1996-12-29,,0,Metz
2640,Omar Traoré,1998-02-04,,0,Heidenheim
2641,Maximilian Bauer,2000-02-09,,1,Augsburg
2642,Assan Ceesay,1994-03-17,,6,Lecce
2643,Philipp Sander,1998-02-21,,2,M'gladbach
2644,Marc Baró,1999-08-23,,0,Betis
2645,Mateu Morey,2000-03-02,,1,Mallorca
2646,Josep Martínez,1998-05-27,,0,Inter
2647,Arnau Comas,2000-04-11,,0,Barcelona
2648,Lucas de Vega,2000-01-16,,0,Barcelona
2649,Oumar Gonzalez,1998-02-25,,0,Ajaccio
2650,Luca Unbehaun,2001-02-27,,0,Dortmund
2651,Nicolò Casale,1998-02-14,,1,Bologna
2652,Samuele Damiani,1998-01-30,,0,Empoli
2653,Vincenzo Millico,2000-08-12,,0,Torino
2654,Salvatore Esposito,2000-10-07,,1,Spezia
2655,Andrea Ghion,2000-02-23,,0,Sassuolo
2656,Federico Ravaglia,1999-11-11,,0,Bologna
2657,Jacob Lungi Sörensen,1998-03-03,,0,Norwich
2658,Juan Iglesias,1998-07-03,,2,Getafe
2659,Eric Curbelo,1994-01-14,,0,Las Palmas
2660,Jonas Wind,1999-02-07,,31,Wolfsburg
2661,Mads Roerslev,1999-06-24,,2,Southampton
2662,Hamed Traoré,2000-02-16,,29,Marseille
2663,Jean-Claude Billong,1993-12-28,,0,Clermont
2664,Lamine Fomba,1998-01-26,,1,St Etienne
2665,Domingos Quina,1999-11-18,,3,Udinese
2666,Igor Silva,1996-08-21,,1,Lorient
2667,Patric Pfeiffer,1999-08-20,,0,Augsburg
2668,Marco Grüll,1998-07-06,,9,Werder Bremen
2669,Derrick Köhn,1999-02-04,,3,Union Berlin
2670,Marco Alia,2000-04-26,,0,Lazio
2671,Gabriele Ferrarini,2000-04-09,,0,Monza
2672,Nicolò Zaniolo,1999-07-02,,22,Udinese
2673,Daniel Klein,2001-03-13,,0,Augsburg
2674,Simon Asta,2001-01-25,,0,Greuther Furth
2675,Tom Gaal,2001-03-03,,0,M'gladbach
2676,Sebastian Müller,2001-01-23,,0,Bielefeld
2677,Julian Albrecht,2001-08-31,,0,Hertha
2678,Kaan Kurt,2001-12-21,,0,M'gladbach
2679,Tim Maciejewski,2001-03-05,,0,Union Berlin
2680,Noah Weißhaupt,2001-09-20,,2,St Pauli
2681,Hjalmar Ekdal,1998-10-21,,0,Burnley
2682,Antonino Gallo,2000-01-05,,0,Lecce
2683,Tommaso Pobega,1999-07-15,,16,Bologna
2684,Frank Tsadjout,1999-07-28,,3,Cremonese
2685,Gabriele Zappa,1999-12-22,,3,Cagliari
2686,Marco Sala,1999-06-04,,0,Lecce
2687,Chiedozie Ogbene,1997-05-01,,4,Sheffield United
2688,Lennard Maloney,1999-10-08,,1,Mainz
2689,Marc Guéhi,2000-07-13,,8,Man City
2690,Ian Poveda,2000-02-09,,0,Leeds
2691,Emile Smith Rowe,2000-07-28,,21,Fulham
2692,Danny Namaso,2000-08-28,,2,Auxerre
2693,Callum Hudson-Odoi,2000-11-07,,17,Nott'm Forest
2694,Angel Gomes,2000-08-31,,7,Wolves
2695,Ethan Ampadu,2000-09-14,,1,Leeds
2696,Marcel Lavinier,2000-12-16,,0,Tottenham
2697,Ryan Sessegnon,2000-05-18,,12,Fulham
2698,Casimir Ninga,1993-05-17,,22,Angers
2699,Antonio Candela,2000-04-27,,0,Venezia
2700,Enrico Delprato,1999-11-10,,5,Parma
2701,Andrea Colpani,1999-05-11,,14,Fiorentina
2702,Nadir Zortea,1999-06-19,,10,Bologna
2703,Zakaria Aboukhlal,2000-02-18,,20,Torino
2704,James Sands,2000-07-06,,1,St Pauli
2705,Brenden Aaronson,2000-10-22,,7,Leeds
2706,Felix Agu,1999-09-27,,4,Werder Bremen
2707,Douglas Augusto,1997-01-13,,4,Nantes
2708,Filippo Delli Carri,1999-05-03,,0,Salernitana
2709,Stefan Schimmer,1994-04-28,,5,Heidenheim
2710,Emanuel Aiwu,2000-12-25,,0,Cremonese
2711,Filip Ugrinic,1999-01-05,,0,Valencia
2712,Davide Frattesi,1999-09-22,,22,Inter
2713,Manolo Portanova,2000-06-02,,1,Genoa
2714,Boubacar Kamara,1999-11-23,,5,Aston Villa
2715,Emanuel Vignato,2000-08-24,,3,Salernitana
2716,Sergio Ruiz,1994-12-16,,0,Granada
2717,Charles Traoré,1992-01-01,,1,Nantes
2718,Santiago Colombatto,1997-01-17,,0,
2719,Francesco Mezzoni,2000-05-27,,0,Napoli
2720,Batista Mendy,2000-01-12,,2,Sevilla
2721,Yacine Adli,2000-07-29,,11,Fiorentina
2722,Maxence Caqueret,2000-02-15,,9,Como
2723,Claudio Gomes,2000-07-23,,0,Man City
2724,Sébastien Cibois,1998-03-02,,0,Brest
2725,Antoine Bernede,1999-05-26,,2,Verona
